,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count,Cuisines
277,16589777,1889 Enoteca,Woolloongabba,"12 Logan Road, Woolloongabba, Brisbane",Brisbane,-27.486893106100002,153.0365929753,4,140,4.4,Very Good,383,174,"Italian, Vegetarian"
278,16591627,Guzman y Gomez,Emporium - Fortitude Valley,"Emporium, Shop 31, 1000 Ann Street, Fortitude Valley, Brisbane",Brisbane,-27.452950341199998,153.03907133639999,2,40,4.4,Very Good,866,198,Mexican
279,16590088,Himalayan Cafe,New Farm,"640 Brunswick Street, New Farm, Brisbane",Brisbane,-27.4633273709,153.0415111408,3,60,4.4,Very Good,493,128,"Indian, Tibetan, Vegetarian, Salad"
280,16595113,Ben's Burgers,Fortitude Valley,"Winn Lane, 5 Winn Street, Fortitude Valley, Brisbane",Brisbane,-27.457854859,153.0361795798,2,40,4.4,Very Good,408,173,"American, Burger"
281,16590558,Hanwoori Korean Buffet,Brisbane CBD,"Level 1, 70 Mary Street, Brisbane CBD, Brisbane",Brisbane,-27.4722047871,153.0271737278,3,80,4.4,Very Good,200,65,Korean
282,16591379,Cafe Les Amoureux,Market Square Sunnybank,"Market Square, Corner Mains Road & McCullough Street, Sunnybank, Brisbane",Brisbane,-27.5725068276,153.0653801188,4,100,4.4,Very Good,317,129,French
283,16590210,Malaya Corner,Market Square Sunnybank,"Market Square, Shop 38, 341 Mains Road, Sunnybank, Brisbane",Brisbane,-27.5725742914,153.0660895631,2,50,4.4,Very Good,399,136,"Chinese, Malaysian"
284,16591222,AJ Vietnamese Noodle House,Brisbane CBD,"70 Charlotte Street, Brisbane CBD, Brisbane",Brisbane,-27.4713564033,153.0268424749,2,30,4.4,Very Good,272,91,Vietnamese
285,16591348,Canvas,Woolloongabba,"16B Logan Road, Woolloongabba, Brisbane",Brisbane,-27.4871572227,153.03673613819998,3,80,4.4,Very Good,257,105,"Tapas, Spanish"
286,16591195,Archive Beer Boutique and Bistro,West End,"100 Boundary Street, West End, Brisbane",Brisbane,-27.4794018054,153.0125952512,3,60,4.4,Very Good,343,99,"Modern Australian, Bar Food"
287,16592878,Aquitaine Brasserie,eat South Bank,"eat South Bank, River Quay, Shop 2, Sidon Street, South Bank, Brisbane",Brisbane,-27.4809500176,153.0256653205,4,130,4.4,Very Good,237,106,French
288,16590310,Punjabi Palace,South Brisbane,"135 Melbourne Street, South Brisbane, Brisbane",Brisbane,-27.4755774348,153.0151383206,3,60,4.4,Very Good,419,164,Indian
289,16590464,Thai Wi-Rat,Brunswick Street Mall,"Brunswick Street Mall, Shop 270-292, 247 Brunswick Street, Fortitude Valley, Brisbane",Brisbane,-27.4574294226,153.0341139436,3,80,4.4,Very Good,353,130,"Laotian, Thai"
290,16592287,Mitoki Japanese Modern Tapas,Kangaroo Point,"35 Rotherham Street, Kangaroo Point, Brisbane",Brisbane,-27.469426692600003,153.0361886323,3,70,4.4,Very Good,192,53,"Japanese, Tapas"
291,16593960,Bare Bones Society,Jindalee Home Shopping Centre,"Jindalee Home Shopping Centre, Shop 22, 34 Goggs Road, Jindalee, Brisbane",Brisbane,-27.5348288085,152.9479704425,2,40,4.4,Very Good,274,126,"Modern Australian, Cafe Food"
292,16591054,Pho Hien Vuong Pasteur,Market Square Sunnybank,"Market Square, Shop 319, 341 Mains Road, Sunnybank, Brisbane",Brisbane,-27.5730307854,153.0655718967,2,50,4.4,Very Good,264,104,"Vietnamese, Pho"
293,16592495,The Green Edge,Windsor,"Shop 2B, 229 Lutwyche Road, Windsor, Brisbane",Brisbane,-27.4357270177,153.0325555801,2,40,4.4,Very Good,156,89,"Vegan, Cafe Food"
294,16591658,Malaysia Makanan Restaurant,Calamvale,"Calamvale Village, Shop 17, Corner of Kameruka Street and Beaudesert Road, Calamvale, Brisbane",Brisbane,-27.6241249974,153.0488503352,3,60,4.4,Very Good,235,102,"Chinese, Malaysian"
295,16590068,Govinda's Pure Vegetarian,Brisbane CBD,"358 George Street, Brisbane CBD, Brisbane",Brisbane,-27.469530214200002,153.02188809959998,1,20,4.4,Very Good,246,80,"Indian, Healthy Food, Vegetarian, Vegan"
296,16595617,Genkotsu Ramen,Runcorn Plaza,"Runcorn Plaza, Shop 25, 258 Warrigal Road, Runcorn, Brisbane",Brisbane,-27.588247353200003,153.0839346349,2,40,4.4,Very Good,198,83,"Japanese, Ramen"
297,16591593,Boucher,Graceville,"365 Honour Avenue, Graceville, Brisbane",Brisbane,-27.521559535599998,152.9758935794,4,150,4.4,Very Good,182,86,French
298,16591851,Pho Sai Gon,Sunnybank Hills,"Pacific Centre, Shop 9, 223 Calam Road, Sunnybank Hills, Brisbane",Brisbane,-27.6105403106,153.0540223047,2,50,4.4,Very Good,187,66,"Vietnamese, Pho"
299,16590757,Loving Hut,Mount Gravatt,"Shop 2, 1420 Logan Road, Mount Gravatt, Brisbane",Brisbane,-27.5375544155,153.0790764839,2,50,4.4,Very Good,169,79,Asian
300,16596036,Ha-Lu,"Oxford Street, Leederville","4/401 Oxford Street, Mount Hawthorn, Perth",Perth,-31.9233773227,115.84114629780001,3,60,4.9,Excellent,1067,241,"Japanese, Tapas"
301,16598837,Run Amuk,"Orient Street, South Fremantle","386A South Terrace, South Fremantle, Fremantle, Perth",Perth,-32.0722768677,115.7530652359,2,50,4.9,Excellent,1038,340,Fast Food
302,16597513,Pacific Rim Mix Plate,Applecross,"Shop B, 755 Canning Highway, Applecross, Melville, Perth",Perth,-32.0219001116,115.8322872967,2,40,4.9,Excellent,731,211,"Hawaiian, Japanese"
304,16598168,Nobu Perth,Burswood,"Crown Metropol Perth, Great Eastern Highway, Burswood",Perth,-31.960525525799998,115.89402537790001,4,410,4.8,Excellent,1822,659,"Japanese, Sushi"
305,16596002,Galileo Buona Cucina,Shenton Park,"199 Onslow Road, Shenton Park, Perth",Perth,-31.960976,115.812233,3,90,4.8,Excellent,725,205,Italian
306,16595880,Chez Pierre,Nedlands,"131 Stirling Highway, Nedlands, Nedlands & Dalkeith, Perth",Perth,-31.979958,115.798027,4,150,4.8,Excellent,489,236,French
307,16596244,Nine Fine Food,Perth CBD,"227 Bulwer Street, Perth CBD, Perth",Perth,-31.9403095293,115.86168799549999,4,150,4.7,Excellent,962,291,"Japanese, Modern Australian"
308,16596238,Nao Japanese,"Hay Street, Perth CBD","Equus, 580 Hay Street, Perth",Perth,-31.9546343231,115.86092222479999,2,50,4.7,Excellent,1107,343,"Japanese, Ramen"
309,16597030,Prego Restaurant,Floreat,"440 Cambridge Street, Floreat, Perth",Perth,-31.940746543600003,115.80155421049999,4,120,4.7,Excellent,915,408,"Italian, Mediterranean"
310,16598265,Petite Mort,Shenton Park,"225 Onslow Road, Shenton Park, Perth",Perth,-31.961018,115.81147,4,250,4.7,Excellent,554,269,"European, French, Modern Australian"
311,16597994,Shou Japanese Kitchen,Greenwood,"Shop 24, 18 Calectasia Street, Greenwood, Perth",Perth,-31.831055,115.801811,2,50,4.7,Excellent,411,157,Japanese
312,16597908,Solo Pizza,"Coode Street, South Perth","Shop 5, 135A Coode Street, South Perth, Perth",Perth,-31.9881289245,115.8621295542,2,50,4.7,Excellent,307,141,"Coffee and Tea, Italian, Pizza"
313,16596860,The Bonsai Restaurant & Cafe Lounge,Northbridge,"30 Roe Street, Northbridge, Perth",Perth,-31.949422669,115.8576690406,4,130,4.6,Excellent,1316,409,Japanese
314,16596815,S & T Thai Gourmet Cafe,Perth CBD,"349 William Street, Perth CBD, Perth CBD, Perth",Perth,-31.9454374886,115.8615253866,2,55,4.6,Excellent,981,298,Thai
315,16596306,The Prophet Lebanese Cafe,East Victoria Park,"907 Albany Highway, East Victoria Park, Perth",Perth,-31.987375064200002,115.90477701280001,3,65,4.6,Excellent,1094,319,"Middle Eastern, Cafe Food"
316,16598048,P'tite Ardoise Bistro,Perth CBD,"283 Beaufort Street, Perth, Perth CBD, Perth",Perth,-31.9443950771,115.8657894284,4,120,4.6,Excellent,951,357,French
317,16597786,Koko Black Claremont,Claremont,"Claremont Quarter, 23 Saint Quentin Avenue, Claremont, Perth",Perth,-31.982649,115.779449,2,35,4.6,Excellent,1083,281,"Desserts, Cafe Food"
318,16597649,Sparrow Indonesian Restaurant,Perth CBD,"301 Lord Street, Perth CBD, Perth",Perth,-31.943346,115.873399,2,40,4.6,Excellent,394,151,"Indonesian, Malaysian"
319,16595904,Clarkes of North Beach,North Beach,"97 Flora Terrace, North Beach, Perth",Perth,-31.855044351700002,115.75416158879999,4,120,4.6,Excellent,400,171,Modern Australian
320,16597311,Bollywood Spices Indian Cuisine,North Perth,"Shop 9, 299 Charles Street, North Perth, Perth",Perth,-31.929164677,115.8522362262,2,50,4.6,Excellent,378,175,Indian
321,16600545,Bossman Coffee,Mount Lawley,"3/669 Beaufort Street, Mount Lawley, Perth",Perth,-31.9337708524,115.8722994849,1,15,4.6,Excellent,297,105,Cafe Food
322,16597802,Tak'E Sushi,Dianella,"Shop 50, Dianella Plaza, Corner Alexander Drive & Grand Promande, Dianella, Stirling, Perth",Perth,-31.8960180535,115.8710106835,2,30,4.6,Excellent,230,69,"Japanese, Sushi"
323,16600511,Palsaik Namoo,Perth CBD,"68 Barrack Street, Perth CBD, Perth",Perth,-31.954313155,115.8605121821,3,70,4.5,Excellent,659,215,"Korean, BBQ"
324,16595894,Ciao Italia,South Perth,"273 Mill Point Road, South Perth, Perth",Perth,-31.977704288,115.86875595149999,3,65,4.5,Excellent,1794,504,"Italian, Seafood"
325,16596362,Sayers,"Carr Place, Leederville","Shop 1, 224 Carr Place, Leederville, Perth",Perth,-31.937279,115.842598,2,50,4.5,Excellent,2126,548,"Modern Australian, Cafe Food"
326,16595766,Balthazar,Perth CBD,"6 The Esplanade, Perth CBD, Perth",Perth,-31.9565943065,115.8581692725,4,150,4.5,Excellent,1040,284,"European, Modern Australian"
327,16597137,The Raw Kitchen,Fremantle,"181A High Street, Fremantle, Perth",Perth,-32.0534455245,115.7499803603,3,60,4.5,Excellent,1036,386,"Healthy Food, Pizza, Cafe Food"
328,16599597,Is Donburi,Northbridge,"Shop 10, 189 William Street, Northbridge, Perth",Perth,-31.949370892399998,115.8590265736,2,50,4.5,Excellent,881,292,Japanese
329,16598045,Bivouac Canteen & Bar,Northbridge,"198 William Street, Northbridge, Perth",Perth,-31.949295503200002,115.8592924476,4,105,4.5,Excellent,1047,369,"Mediterranean, Middle Eastern, Tapas"
330,16596548,Hawker's Cuisine,Northbridge,"17/68 Roe Street, Northbridge",Perth,-31.9478608221,115.85952043530001,2,50,4.5,Excellent,968,252,"Chinese, Malaysian"
331,16596581,Alfred's Kitchen,Guildford,"Corner Meadow & James Street, Guildford, Perth",Perth,-31.89937,115.968102,2,35,4.5,Excellent,1220,338,"Burger, Fast Food"
332,16597131,Cafe Elixir,Wanneroo,"3 Rocca Way, Wanneroo, Perth",Perth,-31.751041,115.804901,3,60,4.5,Excellent,996,413,Cafe Food
333,16596234,Must Winebar,Highgate,"519 Beaufort Street, Highgate, Perth",Perth,-31.938061,115.869732,4,170,4.5,Excellent,1099,316,Modern Australian
334,16599908,Red Opium,"Hay Street, Perth CBD","21/326 Hay Street, Perth CBD, Perth",Perth,-31.9571239,115.8686983,3,60,4.5,Excellent,499,270,"Tapas, Thai"
335,16596197,Meeka Restaurant,Subiaco,"361 Rokeby Road, Subiaco, Perth",Perth,-31.955089759899998,115.82374881950001,4,135,4.5,Excellent,472,179,"Middle Eastern, Modern Australian"
336,16599078,Mama Tran,Perth CBD,"Shop 10, 36-40 Milligan Street, Perth CBD, Perth",Perth,-31.9513287122,115.8519431949,2,40,4.5,Excellent,566,138,"Vietnamese, Asian"
337,16597360,Frisk. Small Bar,Northbridge,"103 Francis Street, Northbridge, Perth",Perth,-31.9467086229,115.85670143370001,3,60,4.5,Excellent,637,164,"Bar Food, Tapas"
338,16597105,Grill'd - Mount Lawley,Mount Lawley,"669 Beaufort Street, Mount Lawley, Perth",Perth,-31.9338332,115.8725368,2,40,4.5,Excellent,1137,246,"Burger, Healthy Food"
339,16596754,Yuki Japanese Restaurant,Willetton,"113 Collins Road, Willeton, Willetton, Perth",Perth,-32.056272348600004,115.90241767469999,3,60,4.5,Excellent,538,176,Japanese
340,16596772,Kanta,Langford,"Shop 3, 70 Langford Avenue, Langford, Perth",Perth,-32.043415,115.942848,2,40,4.5,Excellent,387,140,Japanese
341,16595961,Embers,Gooseberry Hill,"169 Railway Road, Gooseberry Hill, Kalamunda, Perth",Perth,-31.958155720500002,116.05168260629999,3,80,4.5,Excellent,430,180,"Pizza, Italian"
342,16597161,Mother India Restaurant,"Forrest Street, Fremantle","23 Forrest Street, Fremantle, Perth",Perth,-32.048693,115.763682,4,110,4.5,Excellent,262,121,Indian
343,16595944,Duende,Leederville,"662 Newcastle Street, Leederville, Perth",Perth,-31.937647,115.842613,3,85,4.4,Very Good,2044,634,"Tapas, Spanish"
344,16600553,Bread In Common,Fremantle,"43 Pakenham Street, Fremantle, Perth",Perth,-32.056481,115.745341,4,110,4.4,Very Good,1737,676,"Mediterranean, Bakery"
345,16600681,Pinchos,Leederville,"749 Newcastle Street, Leederville, Perth",Perth,-31.937658,115.841428,3,75,4.4,Very Good,829,358,"Spanish, Tapas"
346,16596635,Andaluz Bar & Tapas,Perth CBD,"21 Howard Street, Perth CBD, Perth",Perth,-31.9555161786,115.8572375402,3,95,4.4,Very Good,1267,275,"Spanish, Tapas"
347,16596980,Clarences,Mount Lawley,"566, Beaufort Street, Mount Lawley, Perth",Perth,-31.937176,115.871019,3,80,4.4,Very Good,1222,316,"Tapas, Modern Australian"
348,16597128,Restaurant Jun,Perth CBD,"568 Hay Street, Perth CBD, Perth",Perth,-31.9549105439,115.8613212034,3,65,4.4,Very Good,666,163,"Japanese, Sushi"
349,16596534,West End Deli,West Perth,"95 Carr Street, West Perth, Perth",Perth,-31.939193938400003,115.85010319950001,3,60,4.4,Very Good,1025,354,Cafe Food
350,16596981,V Burger Bar,East Victoria Park,"Shop 12, 910 Albany Highway, East Victoria Park, Perth",Perth,-31.9871464309,115.90491481129999,2,50,4.4,Very Good,991,329,Burger
351,16597986,Modo Mio,Burswood,"Crown Perth, Great Eastern Highway, Burswood",Perth,-31.9614758771,115.89462786909999,4,200,4.4,Very Good,1024,419,Italian
352,16597153,Tak Chee House,Perth CBD,"Shop 1, 364 William Street, Perth CBD, Perth",Perth,-31.9453882702,115.8617057651,2,45,4.4,Very Good,664,231,"Asian, Malaysian"
353,16598736,Lapa Brazilian Restaurant,Subiaco,"375 Hay Street, Subiaco, Perth",Perth,-31.9476056325,115.8264803141,4,120,4.4,Very Good,848,286,"BBQ, Brazilian, Latin American"
354,16596615,Good Fortune Roast Duck House,Perth CBD,"354 William Street, Perth CBD, Perth",Perth,-31.9454767495,115.8616698906,3,70,4.4,Very Good,823,275,Chinese
355,17841646,The Modern Eatery,Fremantle,"124 High Street, Fremantle, Perth",Perth,-32.053523101399996,115.74890311809999,2,50,4.4,Very Good,298,139,"Japanese, Sushi, Modern Australian"
356,16598458,Veggie Mama,Mount Lawley,"5/567 Beaufort Street, Mount Lawley, Perth",Perth,-31.9364687781,115.87061338129999,2,40,4.4,Very Good,525,170,"Vegetarian, Healthy Food, Cafe Food"
357,16597136,Himalayan Nepalese Restaurant & Cafe,Victoria Park,"419 Albany Highway, Victoria Park, Perth",Perth,-31.9750024539,115.8975880221,3,70,4.4,Very Good,782,247,"Tibetan, Nepalese"
358,16596189,Matilda Bay Restaurant & Bar,Crawley,"3 Hackett Drive, Crawley",Perth,-31.98617,115.82151,4,139,4.4,Very Good,633,243,"Seafood, Modern Australian"
359,16596785,Took Bae Kee I Restaurant,Perth CBD,"Shop 6, 542 Hay Street, Perth CBD",Perth,-31.9550963027,115.86230423299999,2,40,4.4,Very Good,366,95,"Korean, Asian"
360,16596313,Red Cabbage Food + Wine,South Perth,"49/15 Labouchere Road, South Perth, Perth",Perth,-31.9730548089,115.85043814030001,4,200,4.4,Very Good,620,267,"European, Modern Australian"
361,16600685,Noodle Forum,Perth CBD,"Equus Arcade, Shop 203, 580 Hay Street, Perth CBD, Perth",Perth,-31.9539854428,115.8613537252,2,35,4.4,Very Good,412,154,"Asian, Malaysian"
362,16599818,Silver Sushi,Willetton,"1/41 Burrendah Boulevard, Willeton, Perth, Willetton, Perth",Perth,-32.0563860108,115.8806421608,2,45,4.4,Very Good,444,162,Japanese
363,16596062,Hong Kong BBQ House,Northbridge,"76 Francis Street, Northbridge, Perth",Perth,-31.947240058800002,115.85824571549999,3,85,4.4,Very Good,567,211,"BBQ, Chinese, Seafood"
364,16596808,Pizzaca,Doubleview,"161 Gildercliffe Street, Scarborough, Doubleview, Perth",Perth,-31.893734829499998,115.7753493637,3,60,4.4,Very Good,566,179,"Sandwich, Coffee and Tea, Pizza"
365,16595749,Annalakshmi on the Swan,Perth CBD,"Upstairs, Barrack Street Jetty, Jetty 4, Riverside Drive, Perth CBD, Perth",Perth,-31.959564639899998,115.8574702218,3,60,4.4,Very Good,555,151,Indian
366,16597037,Dosukoi Ramen in Fremantle,"Henderson Street, Fremantle","Fremantle Markets, Stall 7, South Terrace & Henderson Street, Fremantle, Perth",Perth,-32.054729,115.749832,2,35,4.4,Very Good,342,120,"Japanese, Ramen"
367,16596685,Ohnamiya Japanese,"Kearns Crescent, Ardross","34 Kearns Crescent, Applecross, Ardross, Perth",Perth,-32.0198734,115.8353793,2,45,4.4,Very Good,528,146,Japanese
368,16596075,ilpasto Italian Trattoria,Inglewood,"4/885 Beaufort Street, Inglewood, Perth",Perth,-31.921606,115.885053,4,100,4.4,Very Good,366,151,"Italian, Mediterranean"
369,16600788,Habitue,"Harvest Road, North Fremantle","1 Harvest Road, North Fremantle, Fremantle, Perth",Perth,-32.0354499,115.7538599,4,120,4.4,Very Good,252,130,"Modern Australian, European"
370,16595997,Friends Restaurant,Perth CBD,"200 St Georges Terrace, Perth CBD, Perth",Perth,-31.9535277248,115.8532879874,4,250,4.4,Very Good,345,170,"Modern Australian, Australian"
371,16601204,Juniper & Bay,Como,"3 Preston Street, Como, Perth",Perth,-31.993955136700002,115.8569243923,3,80,4.4,Very Good,165,99,"European, German, Modern Australian"
372,16596286,Phi Yen,Perth CBD,"205 Brisbane Street, Perth CBD, Perth",Perth,-31.941877479299997,115.86072877049999,3,60,4.4,Very Good,426,133,Vietnamese
373,16596155,Limones Restaurant,Bicton,"1, Point Walter Road, Bicton WA 6157, Perth",Perth,-32.035717,115.784223,4,140,4.4,Very Good,244,118,Italian
374,16596765,Goreng²,Mount Lawley,"75 Walcott Street, Mount Lawley, Perth",Perth,-31.934198792800004,115.87196353819999,2,50,4.4,Very Good,335,121,"Asian, Malaysian"
375,16595935,Delisio,Subiaco,"4/94 Rokeby Road, Subiaco, Perth",Perth,-31.947718,115.824173,3,65,4.4,Very Good,224,63,Italian
376,16597401,Charcoal Chicken Express Dianella,"Grand Promenade, Dianella","Cnr Alexander Drive & Grand Promenade, Centro Dianella",Perth,-31.8959246875,115.8708356693,2,35,4.4,Very Good,245,96,Portuguese
377,16596307,Punjab Indian Restaurant,Innaloo,"371 Scarborough Beach Road, Innaloo, Stirling, Perth",Perth,-31.902353,115.796242,3,65,4.4,Very Good,330,127,"Indian, Pakistani"
378,16597084,Ararat Kebabs,Crawley,"Shop 6, 88 Broadway, Crawley, Perth",Perth,-31.983984465,115.81518452610001,2,30,4.4,Very Good,253,69,Turkish
379,16596550,Musashi,Joondalup,"Unit 7, 115 Grand Boulevard, Joondalup, Perth",Perth,-31.7418805271,115.7705673203,2,35,4.4,Very Good,170,65,Japanese
380,16599574,Lalla Rookh Bar & Eating House,Perth CBD,"Allendale Square, 77 St Georges Terrace, Perth CBD, Perth",Perth,-31.955529264099997,115.85832484069999,3,95,4.3,Very Good,657,284,"Italian, Pizza"
381,16600889,Little Creatures Fremantle Brewery,Fremantle,"40 Mews Road, Fremantle, Perth",Perth,-32.059169269499996,115.74490226809999,3,60,4.3,Very Good,2725,757,"Bar Food, Modern Australian"
382,16599599,Mr. Munchies Sushi,Mount Lawley,"4/669 Beaufort Street, Mount Lawley, Perth",Perth,-31.933827759499998,115.87231155479999,3,70,4.3,Very Good,1199,340,"Japanese, Sushi, Healthy Food"
383,16602022,James Parker Sushi X Sake,Northbridge,"Shop 2, 182 James Street, Northbridge, Perth",Perth,-31.947206204,115.85571471600001,3,80,4.3,Very Good,339,155,"Japanese, Sushi"
384,16596479,Voyage Kitchen,Sorrento,"128 West Coast Drive, Sorrento, Perth",Perth,-31.837502,115.750038,3,80,4.3,Very Good,1105,403,"Modern Australian, Cafe Food"
385,16596072,Il Lido Italian Canteen,Cottesloe,"88 Marine Parade, Cottesloe, Perth",Perth,-31.9957814923,115.75218848879999,4,105,4.3,Very Good,1196,414,Italian
386,16598876,Aisuru Sushi,Northbridge,"208 William Street, Northbridge, Perth",Perth,-31.949064214699998,115.8596350998,3,80,4.3,Very Good,1319,368,"Japanese, Sushi"
387,16599605,The Apple Daily Bar & Eating House,Perth CBD,"Brookfield Place, 125 St Georges Terrace, Perth CBD, Perth",Perth,-31.954309,115.8550633,4,115,4.3,Very Good,582,233,"Asian, Fusion"
388,16597253,Blackbird,"Eastbrook Terrace, East Perth","Suite 4, 10 Eastbrook Terrace, East Perth, Perth",Perth,-31.9527343226,115.8766171709,3,60,4.3,Very Good,592,269,"European, Tapas, Modern Australian"
389,16596049,Hanami Japanese Restaurant,Mount Lawley,"685C Beaufort Street, Mount Lawley, Perth",Perth,-31.932872285,115.87295964360001,3,75,4.3,Very Good,777,223,"Japanese, Sushi"
390,16599698,Cecchi's,Inglewood,"965 Beaufort Street, Inglewood, Perth",Perth,-31.9182831,115.8896991,4,123,4.3,Very Good,351,185,European
391,16596533,Jus Burgers,Leederville,"743 Newcastle Street, Leederville, Perth",Perth,-31.937389218699998,115.8418906108,2,45,4.3,Very Good,1065,283,Burger
392,16596629,Poppo Korean & Japanese,Perth CBD,"137 Barrack Street, Perth CBD, Perth",Perth,-31.9527485464,115.86108416319999,3,60,4.3,Very Good,479,153,"Japanese, Korean"
393,16599777,Galangal,Mount Hawthorn,"180 Scarborough Beach Road, Mount Hawthorn, Perth",Perth,-31.9205865256,115.83726413549999,3,80,4.3,Very Good,452,246,Thai
394,16599959,Varsity Bar,Crawley,"88 Broadway, Crawley, Nedlands & Dalkeith, Perth",Perth,-31.983889,115.815086,2,50,4.3,Very Good,493,200,"American, Burger"
395,16599613,Red Basil Thai Cuisine,Victoria Park,"Shop 2, 335 Albany Highway, Victoria Park, Perth",Perth,-31.9733176069,115.8964386955,2,40,4.3,Very Good,504,213,Thai
396,16601169,Koko Black,Perth CBD,"140 William, Perth CBD, Perth",Perth,-31.952054705100004,115.85779845719999,2,30,4.3,Very Good,333,147,"Desserts, Cafe Food"
397,16598924,The Cabin Small Bar,Mount Hawthorn,"174 Scarborough Beach Road, Mount Hawthorn, Perth",Perth,-31.920688403899998,115.8378126472,3,80,4.3,Very Good,446,171,"Tapas, Modern Australian"
398,16596713,Canton Bay Chinese Restaurant,Northbridge,"20 Roe Street, Northbridge, Perth",Perth,-31.9495449983,115.85800163450001,3,60,4.3,Very Good,426,162,"Chinese, Yum Cha"
399,16599548,La Sosta,Fremantle,"1/85 Market Street, Fremantle, Perth",Perth,-32.0553634,115.7467827,4,130,4.3,Very Good,337,186,Italian
400,16588873,Peel St,"Peel Street, City Centre","9 Peel Street, City Centre, Adelaide",Adelaide,-34.9233805556,138.5979472222,4,110,4.9,Excellent,391,156,"Asian, Middle Eastern, Modern Australian"
401,16588993,Orana,"Rundle Street, City Centre","285 Rundle Street, Adelaide",Adelaide,-34.922626,138.610128,4,350,4.9,Excellent,153,78,Australian
402,16587626,Mandoo,"Bank Street, City Centre","3/26 Bank Street, Adelaide, SA",Adelaide,-34.922517543000005,138.5974917188,2,45,4.8,Excellent,764,290,"Korean, Dumplings"
403,16587409,Indian Temptations,"Main North Road, Enfield","490 Main North Road, Blair Athol",Adelaide,-34.8526305556,138.6004333333,2,50,4.8,Excellent,403,156,Indian
404,16587463,Parwana Afghan Restaurant,"Henley Beach Road, Torrensville","124b Henley Beach Road, Torrensville, Adelaide",Adelaide,-34.9237361111,138.5674583333,3,80,4.7,Excellent,607,188,"Middle Eastern, Afghan"
405,16586909,Enzo's Ristorante,"Port Road, Hindmarsh","46 Port Road, Hindmarsh, Adelaide",Adelaide,-34.908092,138.575577,4,100,4.7,Excellent,425,136,Italian
406,16589254,127 Days,Croydon Park,"127 Days Road, Croydon Park, Adelaide",Adelaide,-34.8758456,138.5663751,2,50,4.7,Excellent,267,123,"American, Burger, Sandwich"
407,16587476,Kefi Greek Cuisine,"Tapleys Hill Road, Glenelg North","3 61 Tapleys Hill Road, Glenelg North, Adelaide",Adelaide,-34.9703214255,138.5169587284,3,80,4.7,Excellent,259,92,Greek
408,16588256,Chapati House 2,"South Road, Glandore","Shop 6a, 715-727 South Road, Glandore",Adelaide,-34.9633722222,138.5727833333,3,60,4.7,Excellent,139,52,Indian
409,16587245,Wasai Japanese Kitchen,"Field Street, City Centre","15 Field Street, Adelaide",Adelaide,-34.9308757855,138.5961227864,3,70,4.6,Excellent,918,252,Japanese
410,16586858,Chianti,"Hutt Street, City Centre","160 Hutt Street, Adelaide",Adelaide,-34.9307777778,138.6123972222,3,80,4.6,Excellent,813,228,Italian
411,16589382,Bread & Bone Wood Grill,"Peel Street, City Centre","15 Peel Street, Adelaide",Adelaide,-34.9235027778,138.5981305556,3,75,4.6,Excellent,599,236,"American, Bar Food"
412,16588445,Ruby Red Flamingo,"Tynte Street, North Adelaide","142 Tynte Street, North Adelaide, Adelaide",Adelaide,-34.9061083333,138.5948194444,3,80,4.6,Excellent,576,216,Italian
413,16586875,Concubine,"Gouger Street, City Centre","132 Gouger Street, Adelaide",Adelaide,-34.9302,138.5944833333,3,90,4.6,Excellent,421,112,Chinese
415,16588187,Il Toro,"North East Road, Greenacres","Shop 1, 321 North East Road, Hampstead Gardens, Greenacres, Adelaide",Adelaide,-34.871688888899996,138.6361833333,2,55,4.6,Excellent,138,71,Italian
416,16587135,Rena's Thai Kitchen,"Kensington Road, Erindale","370 Kensington Road, Erindale, Kensington, Adelaide",Adelaide,-34.925809702600006,138.66299327459998,3,60,4.6,Excellent,131,50,Thai
417,16587474,Eggless,"Goodwood Road, Goodwood","162 Goodwood Road, Goodwood, Adelaide",Adelaide,-34.953102777800005,138.5896138889,2,40,4.5,Excellent,632,184,"Desserts, Coffee and Tea, Cafe Food"
418,16587898,The Pantry On Egmont,"Egmont Terrace, Hawthorn","2, Egmont Terrace, Hawthorn, Adelaide",Adelaide,-34.9689916667,138.5997166667,2,40,4.5,Excellent,417,138,"Coffee and Tea, Cafe Food"
419,16589007,Gin Long Canteen,"O'connell Street, North Adelaide","42 O'Connell Street, North Adelaide",Adelaide,-34.9078321,138.5968021,3,70,4.5,Excellent,613,207,"Malaysian, Thai, Vietnamese"
420,16586943,Georges on Waymouth,"Waymouth Street, City Centre","20 Waymouth Street, Adelaide",Adelaide,-34.9257861111,138.59921388889998,4,130,4.5,Excellent,354,131,European
421,16587253,Windy Point Restaurant,Belair,"Windy Point Lookout, Belair Road, Belair,  Adelaide",Adelaide,-34.997852,138.624649,4,160,4.5,Excellent,463,128,Modern Australian
422,16589171,Tony Tomatoes,"O'connell Street, North Adelaide","155-157 O'Connell Street, North Adelaide",Adelaide,-34.904011111100004,138.5950916667,3,80,4.5,Excellent,298,149,"Italian, Pizza, Bar Food"
423,16586988,Jasmin Indian,City Centre,"31 Hindmarsh Square, Adelaide",Adelaide,-34.9237361111,138.6050111111,3,85,4.5,Excellent,470,136,Indian
