,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Cuisines,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count
46,16587027,Penfolds Magill Estate Restaurant,"Penfold Road, Rosslyn Park","78 Penfold Road, Rosslyn Park,  Adelaide",Adelaide,-34.9209750000,138.6788630000,5072,Modern Australian,4,350,4.4,Very Good,155,52
47,16587416,Lawash Bakery Kabab Shop,"South Road, Torrensville","115 South Road, Torrensville, Adelaide",Adelaide,-34.9185470383,138.5684229434,5031,"Lebanese, Middle Eastern, Bakery",2,30,4.4,Very Good,182,67
48,16587373,Cam Wah Chinese & Vietnamese Restaurant,Kilkenny,"33 Kilkenny Rd, Kilkenny Park, Kilkenny, Adelaide",Adelaide,-34.8865850000,138.5489810000,5011,"Chinese, Vietnamese",1,0,4.4,Very Good,97,29
49,16587214,Taste of Nepal,"The Parade, Beulah Park","300 The Parade, Beulah Park, Adelaide",Adelaide,-34.9209590000,138.6444850000,05068,"Asian, Indian, Tibetan",4,110,4.4,Very Good,122,48
50,16587676,Sushi Train,Welland,"Welland Plaza, Shop 25, 522 Port Road, Welland",Adelaide,-34.8964111111,138.5569305556,5007,"Sushi, Japanese",2,35,4.4,Very Good,155,31
51,16587238,Vietnam Restaurant,"Addison Road, Pennington","73 Addison Road, Pennington, Adelaide",Adelaide,-34.8569588868,138.5290316865,5013,Vietnamese,3,70,4.3,Very Good,505,154
52,16589483,Delicatessen Kitchen and Bar,"Waymouth Street, City Centre","12 Waymouth Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9255870000,138.5991010000,5000,"European, Bar Food, Coffee and Tea, Cafe Food",3,65,4.3,Very Good,139,75
53,16588439,Adelaide Pho,City Centre,"199 Waymouth Street, Adelaide",Adelaide,-34.9262283603,138.5921779275,5000,"Vietnamese, Asian",2,55,4.3,Very Good,352,135
54,16586963,The Greek on Halifax,"Halifax Street, City Centre","75-79 Halifax Street, Adelaide",Adelaide,-34.9329300000,138.6032560000,5000,"Greek, Coffee and Tea, Cafe Food",3,80,4.3,Very Good,405,118
55,16587584,Singapore House,"Glen Osmond Road, Fullarton","203 Glen Osmond Road, Frewville",Adelaide,-34.9481416667,138.6283555556,5063,"Asian, Indian, Singaporean",3,80,4.3,Very Good,402,134
56,16587731,Melt CBD,"Waymouth Street, City Centre","38 Waymouth Street, Adelaide",Adelaide,-34.9259416667,138.5982972222,5000,"Pizza, Tapas",3,60,4.3,Very Good,390,124
57,16587053,Melt Pizzeria,"King William Road, Goodwood","160 King William Road, Goodwood",Adelaide,-34.9547316478,138.6001293361,5061,"Pizza, Tapas",3,70,4.3,Very Good,452,104
58,16586765,Apothecary 1878,"Hindley Street, City Centre","118 Hindley Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9232250000,138.5952000000,5000,"European, Tapas",3,80,4.3,Very Good,247,85
59,16587651,Thanh Thanh,"Field Street, City Centre","18 Field Street, Adelaide",Adelaide,-34.9308550000,138.5961760000,5000,"Asian, Vietnamese",3,65,4.3,Very Good,355,116
60,16588160,Taverna Greek Psistaria,"Drayton Street, Bowden","290 Port Road, Hindmarsh, Adelaide",Adelaide,-34.9035400000,138.5686950000,5007,Greek,3,80,4.3,Very Good,226,104
61,16587382,Sabai Cafe,Glenelg South,"105 Partridge Street, Glenelg South",Adelaide,-34.9906272649,138.5184621066,5045,"Thai, Coffee and Tea, Cafe Food",2,50,4.3,Very Good,196,61
62,16587079,Nu Thai,"Morphett Street, City Centre","228 Morphett Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9283611111,138.5939944444,5000,Thai,4,100,4.3,Very Good,233,86
63,16587696,FB's Fancy Burgers,"Main Road, Blackwood","Shop 4, 237 Main Road, Blackwood",Adelaide,-35.0200388889,138.6165472222,5051,Burger,2,40,4.3,Very Good,373,121
64,16586951,Good Life Modern Organic Pizza,City Centre,"170 Hutt Street, Adelaide",Adelaide,-34.9312555556,138.6123194444,5000,Pizza,3,60,4.3,Very Good,294,62
65,16587554,Parisi's Restaurant Hyde Park,"King William Road, Unley","138 King William Road, Unley, Adelaide",Adelaide,-34.9536666667,138.5998694444,5034,"European, Italian, Pizza",3,85,4.3,Very Good,213,81
66,16587587,Pho Baria 2,"Hanson Road, Woodville Gardens","54c Hanson Road, Woodville Gardens, Adelaide",Adelaide,-34.8681440109,138.5480539128,5012,Vietnamese,2,40,4.3,Very Good,162,71
67,16587134,Regent Thai,"O'connell Street, North Adelaide","165 O'Connell Street, North Adelaide",Adelaide,-34.9037800130,138.5949805006,5006,Thai,3,75,4.3,Very Good,197,75
68,16588539,Cantina Sociale,"Sturt Street, City Centre","108 Sturt Street, Adelaide",Adelaide,-34.9329980597,138.5963135585,5000,"Spanish, Tapas, Bar Food",3,60,4.3,Very Good,99,34
69,16588554,Faraja,Goodwood,94 Carrington St Adelaide 5000,Adelaide,-34.9476972222,138.5994861111,5034,"Bar Food, Modern Australian",3,80,4.3,Very Good,150,71
70,16587946,Saigon Gate,"Prospect Road, Kilburn","402 Prospect Road, Kilburn, Adelaide",Adelaide,-34.8634555556,138.5925305556,5084,Vietnamese,2,50,4.3,Very Good,116,43
71,16587565,Ginling Chinese Restaurant,"Marion Road, Park Holme","609 Marion Road, South Plympton, Park Holme, Adelaide",Adelaide,-34.9819944444,138.5562444444,5038,"Asian, Chinese",2,50,4.3,Very Good,133,47
72,16587123,Queen's Head Hotel,"Kermode Street, North Adelaide","117 Kermode Street, North Adelaide",Adelaide,-34.9115870000,138.5964660000,5006,Modern Australian,3,90,4.3,Very Good,132,51
73,16587196,Stamps,Mitcham,"12 Welbourne Street, Mitcham",Adelaide,-34.9791569167,138.6209707707,5062,Modern Australian,3,80,4.3,Very Good,113,44
74,16587143,Rising Sun Inn,"Bridge Street, Kensington","60 Bridge Street, Kensington",Adelaide,-34.9248432000,138.6444090000,5068,"Mediterranean, Tapas",3,80,4.3,Very Good,125,49
75,16608075,The Currant Shed,McLaren Flat,"Ingolby Rd, McLaren Flat",Adelaide,-35.2048150000,138.5939640000,5171,Modern Australian,2,30,4.3,Very Good,79,39
76,16587156,Samui Thai,"Greenhill Road, Hazelwood Park","548 Greenhill Road, Hazelwood Park",Adelaide,-34.9384157807,138.6597665772,5066,Thai,3,70,4.3,Very Good,87,45
77,16587069,Namaste Nepalese Restaurant,Parkside,"41 George Street, Parkside",Adelaide,-34.9453416667,138.6131277778,5063,"Indian, Tibetan",3,65,4.3,Very Good,114,37
78,16586771,Arya Fine Indian Cuisine,"O'connell Street, North Adelaide","North Adelaide Village, 81 O'Connell Street, North Adelaide",Adelaide,-34.9067333333,138.5955805556,5006,Indian,3,80,4.3,Very Good,161,76
